,label,predict
5739,1,0.9995879718961252
12213,0,6.634014345051433e-06
4946,0,0.053117951809311725
36,1,0.9996618950602306
2580,0,0.0035156938469743564
3483,1,0.9957747324442346
5523,0,0.008821027532751926
4014,0,0.0002989130941804162
7339,0,6.142536638536719e-06
5867,0,0.004793482113275452
11374,1,0.670600905889058
9401,1,0.9931175237330678
4752,0,0.3365113254070469
943,0,0.07066853039573877
244,0,0.04479056073964263
7428,0,2.6103908113068125e-11
3467,1,0.959673316752588
4216,0,0.36076182623814196
9639,1,0.9996640547748233
9690,1,0.9988222405062905
908,1,0.9930041990887062
11245,1,0.9820747279646682
11813,1,0.9978056998925421
4975,0,0.0011766218858478966
11850,1,0.9661908006658375
12111,0,0.00022146390934296196
7312,0,0.010029347144137425
3033,1,0.9961084510448408
11020,1,0.9572311014284995
6998,1,0.9614387646957485
5709,0,0.912322217715414
8962,1,0.9999999572319271
7810,1,0.6587301590223733
6597,1,0.7475924229752545
10092,1,0.15076591319265129
2423,1,0.5433135158046574
1863,0,0.15911300121200117
2377,1,0.9990208966227173
5788,0,0.7475470662675907
10781,1,0.9999999309741959
7417,1,0.45824415732514223
5878,1,0.9992207624164221
11889,0,0.0005677936356003349
3988,1,0.9929385786979488
11169,0,1.6788762509381728e-06
2600,1,0.8476662947044162
9887,0,0.9301084049121362
4592,0,0.0002454679469658226
2992,1,0.8261802399454422
7288,1,0.8791999650760404
411,0,0.3416616490796
314,0,0.8376348699466485
1831,1,0.9999369736113763
7475,1,0.9954148043728044
10503,1,0.7121673048257412
8837,0,0.836934075434736
4756,0,0.01766816128852991
1736,0,0.0001277307658390126
7681,1,0.989136307416779
8979,1,0.9815511928947198
6969,1,0.9682291814895655
6415,1,0.9967795075093336
12101,0,0.012004716687858559
8359,1,0.9962418967650796
6812,1,0.997495549859465
8534,0,0.0030529923998849815
5714,1,0.9472028255522426
8594,0,4.814018996748751e-05
7377,0,0.0002098796988599663
11671,1,0.9997764895501854
1383,0,0.0002172417852391916
11387,1,0.9935309642458001
5071,1,0.9959147724779818
3135,0,0.0031437081822245252
8744,0,0.11628534194931867
4297,1,0.9998853506013586
9414,0,0.4096523983734738
3175,0,0.6148555124152592
6911,0,6.195710195726802e-05
2094,1,0.9985769432584842
1912,1,0.6545248567255034
10267,0,0.2538778820755267
10467,1,0.9021112140954706
4665,0,0.02163838776402472
2008,0,0.9509550682028926
1199,1,0.9153361843240518
6178,0,0.011663868430833892
12466,0,0.00043019818944041866
10355,0,5.8414286060904e-07
8584,0,0.003602955660486007
6935,0,0.3320308790354698
298,0,0.1077476767897992
4027,1,0.9944372442953153
10512,0,0.0005460659255853453
1887,0,0.9555786044540887
7727,0,0.0744166638221571
11946,1,0.8963350796718123
11028,0,0.001176039549740312
4446,1,0.962676797498269
9489,1,0.9875362582961625
3599,0,0.000350116547283669
4499,0,0.6043424126285878
5115,0,0.00030481273939795
6871,0,0.006006964435599535
394,1,0.9160668186066954
1026,0,0.07634092489226409
10133,0,0.0012065910391888706
11674,0,0.001199348826656835
2742,0,0.0001324270896236756
10324,1,0.032042801741602324
8802,0,0.00018057168409558444
10547,0,0.8294324165325171
6655,0,0.005902647386895234
5040,0,0.9463409469640695
4860,0,0.013207284899819793
5236,0,0.0009427119837378574
6757,1,0.9990082370198681
8283,0,0.02392065230604435
5664,1,0.9993964338402438
10109,0,0.00016088903738989267
5176,0,2.014118453378591e-06
422,1,0.9999866802744763
404,1,0.02843982121552645
1948,1,0.31995884398963476
2198,1,0.9912547878495257
10450,0,0.040536131961694324
5517,0,0.987323091368487
11754,0,0.04751979904698997
3774,1,0.9588596046868691
9281,1,0.9245516207147219
6395,0,0.0963092372671141
12487,1,0.9878152669487101
309,1,0.9653082149734676
12187,0,0.0012046372574745594
9013,1,0.9985178302629075
11895,1,0.8287747143658739
11544,1,0.9989397667695049
2437,0,0.039746748809217004
3327,0,0.004017307222987297
3545,0,0.905922576699153
7975,0,0.021263530292547753
941,1,0.9965083693013276
6931,0,0.00431550005052909
12030,0,9.623283297388648e-05
11527,1,0.5103517711710839
7936,1,0.0209264695722121
5433,0,0.024388954660792744
3276,1,0.7954034502382608
9265,1,0.8972762355602503
11708,1,0.9984349753889266
2617,0,0.6742097837119273
5966,1,0.9854108242196125
5396,1,0.9860254087390692
525,0,0.0055637741910826545
4991,0,0.01404894142127411
10627,0,0.5280638318501854
4089,1,0.9887163586340556
10348,1,0.9999615424328159
2333,0,0.005684477444946819
12417,0,0.9391324863449005
8876,1,0.7152415833633142
11384,1,0.9820976834089995
3293,0,0.0010745617610572456
4213,1,0.9996530212148947
7656,1,0.9374341064877151
8821,0,0.032976175459745606
1660,0,0.19595234121279595
6145,0,0.0009210204570279418
12478,1,0.7955363694102495
374,0,0.001105918444601612
10976,1,0.9999999964762278
7736,0,9.831806596760073e-05
6393,1,0.9972694900272048
5751,1,0.8918774478962056
3802,1,0.9967613407619402
12131,0,0.3420008326594489
10838,0,0.0005578206127438729
11296,1,0.9941783546397887
9615,1,0.98140641421272
2916,1,0.9898441072009347
7646,1,0.9435400771955046
10432,1,0.9999991895166943
8269,0,0.028910855295866705
2831,1,0.9999999935268267
1665,1,0.8863226071389259
3122,0,0.33485643476275695
8003,1,0.9935358102969739
6161,1,0.9383613059211521
7123,0,0.08702283405719036
5724,0,0.0006347055965415548
2250,0,8.947145952489483e-05
10496,1,0.999998573309616
11802,1,0.7680085597567236
128,1,0.879583227802844
2774,0,0.003165004836676757
206,1,0.9996365698123759
11219,0,0.0003497481246573333
9862,0,0.9698733104517121
5473,0,9.612823948962617e-05
11135,0,0.12920535395205057
1701,0,0.04371553822173872
7560,0,0.011944279684932503
5231,0,0.2267768515317644
7623,1,0.9954703470992674
8679,1,0.5653515631028744
1044,1,0.9326607262633607
10966,1,0.9993564728405352
7656,0,0.20605077730089696
3475,0,0.43173663295275516
7486,1,0.9877833556985508
5825,1,0.9998359694408029
6362,1,0.9504644442629616
7345,1,0.15127190079000186
1586,0,0.8021087567016383
6316,1,0.9383881614545951
184,0,0.9488065705472845
12144,0,0.028931377178847584
1435,0,3.242567148357125e-05
2871,0,0.0818633474732908
9521,1,0.9862323519787574
10821,1,0.412934951326223
11226,1,0.9998858996644283
6311,1,0.9971427357139724
12375,0,0.6819367633548488
11242,0,0.05027617219753585
4164,0,0.019221259056501978
10500,1,0.9997577949875222
10652,1,0.8521178658313231
12401,0,0.8235772891118516
12395,1,0.7780737299808739
9635,0,0.017003606809327165
5081,1,0.8857905548766867
3727,0,0.08275557133279172
1048,0,0.03505328904286955
2727,0,0.2855405160373665
12286,1,0.9987514808714498
1302,1,0.7423894314878856
216,1,0.9999878020753061
8842,1,0.9971683604526446
2411,0,0.7303419886608408
9278,0,0.004661485576365635
1547,1,0.7596092119804119
3710,0,0.17016698778578207
11443,1,0.7627052718920753
5028,0,4.118166973213532e-05
9115,1,0.9851510723592024
8944,0,5.33422337699552e-05
9402,1,0.2959701892468016
10221,1,0.7777209065177368
7543,1,0.7684653560807874
2174,0,6.789942886804282e-06
11099,1,0.8992884202914078
11497,0,0.03259579251293162
5799,0,0.4308040021928981
6478,0,0.0012310182194038245
4606,0,0.17761383645200957
10706,0,0.0005419639135863811
12222,1,0.9997320354493835
5548,0,0.0018489007148947962
3540,0,3.4035825381727844e-06
1371,1,0.5810951769327309
11721,0,2.9285281281160844e-05
5259,1,0.9596733528920464
9564,0,0.01242463132818626
5579,1,0.9999751915164645
2597,1,0.867512259278875
8396,1,0.9989586372282908
2380,1,0.9999932552537084
8903,1,0.99939705522569
3980,0,1.9920085858841349e-07
5848,1,0.9993261244588786
4555,0,0.009347331783743314
2711,1,0.6806733879003851
11631,0,0.008862749198456138
9058,0,0.07286406866060749
10994,1,0.987734276663828
1387,1,0.18289705467057504
4484,1,0.9464902516204169
3855,0,0.9853649352602405
9622,1,0.19423919881893478
6466,1,0.32079196850504826
10909,0,0.0028495590204169227
4091,0,1.2459840257294501e-05
6283,0,0.9317552889032203
983,1,0.9024529353253797
4449,0,0.8909180281455609
11457,0,0.15380966855874717
3879,0,0.0003551305109611673
10026,1,0.9982499105070283
2798,1,0.9954278669170258
12207,0,0.028165599781675817
981,1,0.9883491017004421
2678,0,0.6140536123192104
3381,1,0.012706868236731016
11875,1,0.9184311202768277
581,1,0.9999996616982062
3959,1,0.9958872068324904
7551,1,0.8185648009039024
11595,0,0.8457390114686438
1583,0,0.04910356175671485
6190,0,0.5076413464965902
11485,0,0.49494869708079314
7703,0,0.0067824298171537956
9401,0,0.015185915872716286
5044,1,0.9999626187096442
3155,1,0.999565730099982
3310,1,0.8529978883156621
5788,1,0.8867065342706718
4275,0,0.03856546343255733
7172,0,0.005326202990230329
4784,1,0.8230998372612605
10876,1,0.9999373946794202
3433,1,0.8777232295926499
7822,1,0.10262422948938386
9904,0,0.0718972405408093
3701,1,0.8892702748579878
3507,1,0.4179710891405464
11474,0,0.46798431164774196
1865,0,0.09207090333242546
5732,1,0.9329667238655938
10506,0,0.008439550946289797
5042,0,0.04419380348817167
5465,0,0.011487730435287839
5893,0,0.00048332421888464845
3519,0,0.4400002689943666
1654,1,0.9992972859983763
8647,1,0.9995885014043252
10173,0,0.008244799656824118
7472,1,0.9816203242461524
1588,1,0.7352521954332475
7544,0,0.046630403641860434
1808,1,0.9918549130855026
2835,0,0.048811520007758666
11336,0,6.784683128252721e-06
2316,1,0.9994856197488393
8086,0,0.004777938643910838
515,0,0.5245546543068569
8361,0,0.00046940511880416783
4794,0,0.027383615787764725
1474,0,0.5239587724616565
8260,0,0.0012913084740178052
1520,0,3.5264776186075164e-05
6530,0,8.948440266128973e-06
1776,1,0.8922601356555572
11096,1,0.9828222735966896
1514,1,0.9922785656609878
9102,0,0.015059415656574449
6723,1,1.7772996202118883e-05
11784,0,1.7095829172482974e-07
5664,0,0.014719371691153173
6946,0,0.0005158787342205045
11178,0,0.20939468307502743
9853,1,0.9965212123345493
10460,1,0.9920995472746673
7317,1,0.9698500789552683
7380,0,0.0738772423153221
1675,1,0.8755781314612998
2070,0,0.0023945747822596637
8819,0,0.7483326917317498
3731,0,0.6333554837729448
620,1,0.9999973551267137
4868,1,0.8475671299751101
10346,0,0.8781456345238353
12240,1,0.9999982575837363
7764,1,0.8517436343296233
4605,1,0.0010013410090675887
8151,0,0.8421242236282555
11270,1,0.9999963077392247
1242,1,0.9957620536145005
4674,0,0.5235490540260781
4205,0,0.242362655425978
6452,0,1.6860751714312212e-09
8671,1,0.995851768807952
2000,0,1.3488589267739382e-06
6828,1,0.9550747124852824
1706,0,0.1497793835393956
5225,0,0.02942915313786924
5010,0,0.0031546115072368986
2229,0,0.0010402345081021024
10333,1,0.010151446031533066
4889,0,0.05560024861270965
8670,0,0.8851733856847309
5274,0,0.6072236692298939
4883,1,0.9996674921245347
5113,0,0.008522049344412627
11214,1,0.9999908901285826
10715,1,0.6926329432975478
9894,0,0.056689396653794966
5812,0,8.428246029270072e-09
10804,1,0.9324752566760329
5441,0,0.004862190083723554
5584,0,0.009259922572485688
11573,1,0.9907267870784683
8659,1,0.9753798113133164
1647,0,0.0008196857713664669
11142,1,0.9617896972520046
1156,1,0.9445284505188238
2787,0,0.057881198999528184
7108,1,0.9230727613914926
7735,0,0.0002369370259403957
11910,0,0.07347805145438141
12017,1,0.999150160467741
5186,0,0.00045975750907152054
11716,1,0.9934800737681473
4110,1,0.9650323947939422
5418,0,0.007559682031489429
11502,1,0.8220807152038283
7521,1,0.6726911523735738
1465,0,0.009136187309832467
9778,0,1.8329724394895206e-10
6055,0,0.4491660023062295
1505,1,0.9812907747276022
8299,0,0.38812884070686393
5417,0,0.000342069442154453
3536,0,0.07408237805435477
11281,1,0.9608733712387281
10039,1,0.5807177714818981
5984,1,0.9999858374252544
8804,0,0.09256680836410866
5995,0,0.5401473682349638
3678,0,0.0010648104657700486
5346,1,0.9056364906651381
6197,0,2.3397797819836363e-05
9925,1,0.9958642742947663
970,1,0.9499114105168799
6446,1,0.4193821213188781
6419,1,0.024756912577123234
1658,1,0.7661145640843245
4588,1,0.5105909199276764
2203,1,0.9394810344087925
6295,1,0.05489901286810375
2498,0,0.06281158157446905
12320,1,0.7201577297667621
5276,1,0.9877184897271097
3347,1,0.9987140830554161
6672,0,0.6815092937998046
933,1,0.916912128997946
6574,1,0.8727217997856404
3880,1,0.8812695201165517
7454,1,0.60854717278392
1093,1,0.8079582421342105
9419,0,0.029286585161542162
8791,1,0.9868791211995149
7575,0,2.2828081889704923e-06
7244,0,0.014351988407941154
8375,1,0.9808672303823366
11567,0,0.1349769739598046
10343,1,0.9754235947830011
11777,1,0.962708697607499
4377,0,0.00040955789604874866
1752,0,9.222205119234527e-10
11937,0,0.5329579195178649
3994,0,0.022036561775035445
8323,0,0.9939443322335175
4842,0,0.013154561932693196
5922,1,0.9999977513523823
12110,1,0.9592022448069907
9595,0,0.048699113179092215
11416,1,0.5348898729629263
9783,1,0.12502127352470027
6695,1,0.5761145099914212
5530,1,0.956154369415345
10909,1,0.49633220066978806
1790,1,0.9806064383632894
8533,0,0.793854795857294
3913,0,0.8043296134799215
3769,0,8.043393651044125e-06
1831,0,0.011481308703438891
2126,0,1.8767474247530943e-06
6213,0,0.0032146371112842104
11987,0,8.353068113196517e-07
5931,0,0.06631838653872449
4852,0,0.6604398491011098
11804,0,0.0033476260672637708
574,0,0.046200163642300084
393,0,5.181678393847445e-07
152,1,0.7613763233022038
12055,1,0.8265740932889669
5323,1,0.9999535161656188
6155,0,0.5725116111680563
11500,1,0.46638235834214326
8695,0,0.03239365069087063
6933,1,0.9994439808630698
1951,0,1.2842733479832172e-05
1189,1,0.9746701318592595
444,0,0.1781658870138616
3634,1,0.9196576491112084
1268,1,0.9359739627400169
55,0,0.0003068506063203763
9814,1,0.9733752661230026
12311,0,1.526301846658435e-05
3338,1,0.9999999462044349
10345,1,0.9649948948810244
3652,0,0.202730215370951
3933,1,0.6792909185924206
7082,0,0.012473479344108009
9447,1,0.9925458050999381
11286,0,1.3526121372487919e-05
10420,1,0.9999995146639582
2504,0,0.006452353987125062
3339,1,0.9999972884141718
11497,1,0.2313702952378029
10338,0,0.0008599107010249894
319,1,0.9999976353170585
3279,0,5.454081826420958e-05
999,1,0.9999891428792433
5268,1,0.9999056016980689
10202,0,0.062140336363765945
9504,0,0.05440067147677608
11961,1,0.9999749200831751
3447,0,0.0026878137892601866
4779,1,0.9803553713484436
8913,0,0.08189761709662635
9378,0,0.000667131672163522
3950,0,0.7958840611124148
8859,0,0.001033123996318622
11054,0,0.7098465869753413
12190,0,0.7415813507349935
8297,1,0.6101604326202079
8198,1,0.9032063708177164
11327,1,0.9742590382575498
2329,1,0.28083021373565725
1685,1,0.999985698039008
9918,1,0.7816098894375753
11056,0,0.0026897920601846458
8217,1,0.4670540504136721
9204,0,2.294115562434287e-05
7893,0,0.021177819172342297
5006,1,0.9914852618296776
1793,0,0.01667236018234627
2194,0,1.107320097061575e-05
12370,0,0.0793399533048323
2363,1,0.9201244332148332
3913,1,0.612896671633133
10872,1,0.02087921089705802
923,1,0.9307775035249353
4268,0,6.60356704166994e-05
3600,0,1.9128859285726877e-05
8332,1,0.9998796051247653
6613,0,0.15518446902298771
334,0,0.0002479978240738013
8870,0,0.018086842119922092
6603,1,0.9984346800654135
2772,0,0.028993071352228634
2352,0,0.446528238648348
1847,0,0.00023200495395134525
5857,0,0.41713467974330576
5865,0,0.18386259660295243
17,1,0.015356380867179574
8076,1,0.983799109479666
833,0,0.291177822031886
957,1,0.9958515823190226
3834,0,0.05797718044073141
3708,0,0.0013114790035848607
5369,1,0.9970983054470881
10032,0,0.0007332821001933416
5895,1,0.9933030146431866
3773,0,0.00495445632203225
597,0,0.013364683689024203
3287,0,0.0026470518599234646
7908,0,0.22320931680147993
10741,1,0.022290617795159832
6464,1,0.9282566322271641
10384,1,0.9762212111862659
9296,0,0.015780439723918172
2388,0,0.844862772500158
3804,0,0.00507352782451684
4563,1,0.9272424547147385
126,1,0.9888487445561067
321,0,0.12656723318225793
11842,0,0.4090409304614714
8113,0,0.8387212626434037
8699,0,5.405934349234015e-05
6123,0,1.782240479944089e-05
11717,1,0.9813372348518288
5852,1,0.9182933557780517
8366,1,0.997720708062707
1988,0,0.02793675697443432
6841,1,0.7989824220260076
8405,1,0.99999950737768
3730,1,0.9986578122403442
1868,0,0.0005266416659596406
2172,1,0.8766533040843549
6904,1,0.989435473097613
3952,0,0.035426509714455434
10588,1,0.9999995683813319
12119,0,0.0042477573669796355
5637,1,0.5291826809171867
12201,0,0.7852411390272083
8090,0,0.998118544154926
294,1,0.9985438460034112
609,1,0.9997928244130609
864,1,0.988470478741145
4030,1,0.9631179744055225
4886,1,0.9999930837040967
5386,0,0.00258736539401779
12366,1,0.7518720145745952
344,0,0.01565025350479589
8591,1,0.19993543102880876
10028,0,0.0033129069792360026
11651,0,0.024469397099614758
10497,0,0.8691331721774465
3670,1,0.9764045061006238
10738,1,0.9943293911417528
2138,1,0.9569981973181593
4646,1,0.9807945525144574
9969,1,0.9966720420849532
3667,1,0.9769409752512477
5858,1,0.9966541334841256
2593,0,0.25649855064200855
8694,1,0.9992818955616765
3627,1,0.9938171423382872
11989,0,0.006909398002517078
5877,1,0.09601977389536945
9541,0,0.0007325478312211475
2090,1,0.6184190129614561
10853,1,0.8038644842289276
8159,1,0.9959572238041199
8821,1,0.4457219346749996
9011,0,0.0011398975683076739
6882,1,0.8836944754797262
3622,1,0.9998391961815083
7745,0,0.5210611982770544
5887,0,0.016015375380372766
11316,1,0.4596695756523012
2653,1,0.9982842266572256
8697,0,0.6240682692083355
198,1,0.9891080965436154
12285,1,0.9994005056439696
11152,1,0.9999963864277619
10690,0,0.00408034976389138
7830,1,0.9999999999996219
357,0,0.0005434814932875088
10730,1,0.8851629486041069
3613,0,0.7662157298296075
7134,0,0.8834809458137798
6820,1,0.9117860286863088
6068,1,0.8710631255141599
4393,0,0.6665275467981727
6203,0,0.14982206359078606
4322,1,0.9996916682022863
7572,0,0.018009831796901774
11724,1,0.9999947157001844
4753,1,0.058903095300351364
3059,1,0.7167974926125601
423,0,0.9942873903734397
4670,0,0.0001542316813427516
8805,0,0.005836445353300307
4554,1,0.016928856975112247
9973,1,0.8983734563058628
3887,1,0.8976584552009627
1211,0,1.2886033526359482e-09
5467,1,0.9998549763877647
8362,1,0.9998489112262394
5863,0,0.5293638991281209
11260,1,0.9996501089184545
8845,0,0.21855850581155373
1774,0,0.04628168176334124
538,1,0.999998536275166
10101,1,0.9999954336630936
7878,1,0.9998395540901124
1070,1,0.9203359888323646
1560,1,0.8870897070720621
6233,0,0.0009457113822868616
11421,0,0.0031250958698259895
7947,0,0.00043270352236863424
9022,1,0.9997748762367547
7635,1,0.9998821875535263
8449,1,0.9555468808284764
5284,1,0.003174464229479057
1327,0,0.6391359901451406
9937,1,0.972649602878663
11932,0,0.0121601884858385
150,1,0.9914935520707204
5460,0,0.02533093061583946
2095,0,0.7104791471396114
3004,1,0.9852123571465338
8135,0,0.002045495102932486
7323,0,0.7732019289068736
2759,1,0.8792554833372117
5595,1,0.9949648658896266
2260,1,0.9995825171748436
6673,1,0.5125463210159743
3261,1,0.9834299910194273
9494,1,0.9039907071742904
7334,0,0.00027847063321812486
560,0,0.017369863612173145
1416,0,0.07479430344698343
10425,0,0.9978640035823332
3725,0,0.08153317659674199
702,1,0.9998957246101801
3297,1,0.9798192437947155
9823,0,0.0759755328922828
8764,0,0.0015943717753345657
1841,1,0.9766621706756697
11407,0,5.9153178297784375e-05
10316,0,1.1154170400284705e-05
1164,0,1.6997559416296218e-06
10284,0,0.00022391501788927113
897,0,0.8967029332402976
10294,0,0.18936184631995667
5021,0,0.09806427200237597
10661,1,0.9620291541145112
4023,0,0.1035741572676626
12377,1,0.9809628361841899
4776,1,0.9481175477026227
1363,1,0.9991702097873966
6374,0,3.017876243224701e-08
3260,1,0.0024196128910021616
2484,0,0.9908201426514957
10944,1,0.7091158888829281
7245,0,5.4118766887803416e-05
4912,1,0.8765061527115675
11019,1,0.5725623063480435
9036,1,0.9981591862888322
11057,1,0.9968408369689201
11583,1,0.9856068633474294
8656,1,0.9999658484772176
12299,0,0.00010125271812460889
9577,0,5.6552255876081584e-05
10036,1,0.9906224766752754
5761,1,0.9999947169089325
10088,0,5.6736183525957235e-05
4285,0,0.0327796944018894
10742,1,0.9174710255039479
11608,0,0.030178826676442023
11118,0,0.44216858876944776
10491,0,0.025600416280025646
3193,0,0.004119027610150004
11341,0,1.9307326338806194e-05
11100,1,0.6260610947034545
1593,1,0.9991194582598842
2144,0,0.00029657663629120235
1144,0,0.016751830083568554
7742,1,0.9999267940931175
1840,1,0.9999983082596237
4567,1,0.9996548519716753
7093,1,0.7588142458614608
12364,1,0.8800462216309308
551,1,0.9812394780117746
4461,1,0.9999793118010859
4254,1,0.9971241716089253
2241,0,0.0036727683845798552
4537,1,0.4056224812389261
10207,1,0.03592898574677497
11251,0,0.022178263486400156
4875,0,0.16153407747834422
9795,0,0.0018421295480349751
3853,1,0.9976708141889089
5199,0,0.003845153127375732
5926,0,0.517525377876547
6254,0,0.04068225318302319
6867,0,0.002234665242895505
7505,1,0.5188501097314467
3076,1,0.21587611733085435
4795,0,0.4969024200551179
7649,0,4.7167120867897665e-05
653,0,0.9170934673625474
11252,0,0.03223599509908485
11719,1,0.9835507313680941
6615,1,0.16066834088800477
5601,1,0.4852896707548231
9036,0,0.06273313561543407
1727,1,0.885656095748109
9879,0,3.052376845259321e-05
2883,1,0.9996535682725591
10494,0,0.8701446256169563
12336,1,0.9821747264623248
523,0,0.023471656815786317
12329,1,0.9817918287893894
11729,1,0.6085324779168471
2772,1,0.6359336272421744
10601,1,0.9556814359017036
8233,0,0.9343370946850249
4067,1,0.9375445622564627
7944,0,4.930476709775233e-06
2246,0,0.8665894681710131
4049,1,0.7515391297514361
5789,0,0.5826908003519757
4905,0,8.44663106303711e-06
10167,0,0.26971662343485503
1716,1,0.9933269694170903
5213,0,0.32298391256228626
4497,1,0.19906201431041493
7205,0,3.890513653255719e-06
5955,1,0.9983288564498464
2619,0,0.1491418151978436
493,1,0.9571187436571524
6669,0,0.0007451401410208655
7746,0,7.2075605550426e-07
4669,1,0.9949375847899321
5816,1,0.9993788733253853
7698,0,0.016920462506119918
600,0,0.023237758854605203
5228,1,0.9642603611791482
5355,0,0.2447319909685982
2585,1,0.6430705339865791
9061,0,0.0006539766103821681
9093,0,0.0032502153888167187
7851,1,0.507429501542309
3112,0,0.0005502070326042361
8179,1,0.9999732606473422
2685,0,1.5027515493975428e-05
9627,0,0.5135051742818697
809,1,0.9999220425472095
4966,0,0.02951609509610223
5498,0,0.005216255317059588
9281,0,0.00024006673087511533
5725,0,0.7984404688943171
6258,1,0.9856628710422443
4927,0,0.0012290725008864444
2733,1,0.9999134212057722
7580,1,0.9268445889949772
6660,0,9.852663201951805e-05
10834,0,0.0019168537689482896
8028,1,0.9958733623425648
3182,1,0.9969755057356126
681,0,0.5742264119288072
11679,1,0.9948121937455133
7850,1,0.34287331347709776
608,1,0.009461774565513583
8879,1,0.9763878051837028
7541,0,0.006438388598472721
7764,0,0.6581607661510629
7970,1,0.9994376397544489
7209,1,0.9999098159856943
2193,0,3.0917873272642155e-06
1822,1,0.9989220704240204
1129,0,0.15364328615450745
3004,0,0.3957792503712334
10476,1,0.7524655271789831
5832,0,0.0337349337252515
2620,1,0.9998651819772731
404,0,0.050364002673404754
466,0,0.00016819408913475238
245,1,0.8455510309153056
5786,1,0.9640456716694782
3238,1,0.9898527891730989
1905,0,0.00042754879253985024
6427,1,0.027275031569595418
1606,0,0.001427766181044634
279,1,0.8229326798378913
475,1,0.9999469518928897
1592,0,0.998794738707536
5882,1,0.9416573665169897
4943,0,0.00044166727555680266
6932,0,0.10529295293063942
5527,1,0.45781943123038155
598,1,0.9999652430956841
8516,1,0.9440184828878906
9591,0,0.009889177624786145
6520,0,0.26985208409624656
10593,1,0.9565501526459075
7739,0,0.00015173835483194942
11388,1,0.9996316386273605
7808,1,0.9624620822071398
4818,1,0.9816223094979811
8843,1,0.9999938508254821
7782,0,0.5450776184686995
6355,0,0.004567247663449561
10408,1,0.3177306481504657
10437,0,0.38844782825649676
6951,1,0.9206282083128364
4736,0,0.003812463877374227
9568,0,2.677401456623099e-06
2520,0,0.0011996313839052403
7890,1,0.03505850357070505
12399,1,0.9999834316675176
9874,1,0.4908557156416288
10772,0,3.260507691021033e-05
872,0,6.019204444732381e-05
4334,0,0.002176585507378311
5014,0,9.611814078018148e-06
11793,1,0.9973862884490954
2677,0,0.0005046773605608396
1550,0,0.0984845281860378
11344,1,0.9893008360519844
4047,0,0.7420089920177437
7922,1,0.11846021898749853
8832,0,0.09517197536609957
9439,0,0.10154752743698964
1071,0,0.09794656822261087
2410,1,0.994886042018079
12109,1,0.9936111456101389
1945,1,0.9990733849690252
2253,1,0.9785235097676614
9314,1,0.7856992480271614
3227,1,0.9992083961752297
3868,0,0.007181778341445446
11759,0,8.618519582241035e-05
8661,1,0.11799962420361884
2980,1,0.8197587643286829
8830,1,0.9774653905710948
8409,1,0.9977641507231034
7654,1,0.9998945360840368
4068,1,0.9502297941674958
9638,0,7.945105957950915e-07
1444,1,0.9999888248075031
2422,0,0.09133860952825237
8743,1,0.9924236888869946
3490,0,6.041082159804237e-06
5512,0,0.19117231627273157
2917,1,0.6472756654138894
7293,0,0.0028584061421011646
6225,1,0.9301139125815767
8314,1,0.7286896787541404
9206,1,0.9011638506017794
8766,0,0.05511149499509298
9487,1,0.4801572164852177
4720,1,0.9713823367195014
5190,0,0.24243847602959762
5821,0,0.31603238186918553
6176,0,6.658633953967566e-05
12213,1,0.9786094645588544
7205,1,0.9999358329752623
5017,1,0.033129182710267296
3809,0,0.021955354293865734
9776,0,0.008589226514189516
2701,1,0.9997661065909809
11673,0,0.9978615191917759
4211,1,0.9964977433977908
3129,1,0.6463782563080802
10434,0,6.703536918642071e-08
8855,1,0.9994488307625765
2847,0,0.0012566764337827321
6397,0,7.125742853507951e-09
10007,1,0.998678194384112
10376,1,0.7211069286907691
6581,1,0.996900540584069
7884,1,0.9611713953488955
6753,0,3.480211593400173e-07
5510,0,0.1259136525174
6168,1,0.9999677854740366
1636,0,0.00019553885361424692
5265,0,0.5661078821787738
7270,0,0.033541025922384504
1702,0,2.2818136287328836e-06
3041,0,0.007427413571282407
4557,1,0.9934755806254714
1623,1,0.7545189401499913
1076,1,0.9985354606599045
7845,0,0.37426670076526336
5243,0,4.628361883994856e-05
5046,0,0.5380243697095857
987,1,0.9999998175982805
4097,0,8.459883354487271e-05
8964,0,0.040055385973185885
7891,1,0.9840086317130866
3984,1,0.9465864946322785
7915,1,0.8896928711365132
4233,0,4.449526357285498e-06
12319,0,0.02818887183583294
8417,1,0.6803645021377184
10981,1,0.9990384401168312
4250,1,0.990954735298029
5402,0,0.00974846620630535
3296,1,0.9208353642630333
12256,0,0.002126983457525233
5833,1,0.507255345658672
9343,0,7.73872859245992e-06
357,1,0.48160340387650197
3289,0,0.0013074421088427803
8119,1,0.9869455863623529
11852,0,0.028299906769881995
884,0,2.9006822364309184e-05
5208,1,0.37080941746830776
8905,1,0.9452588053729148
0,0,0.09446633731096117
5501,1,0.8176348009038978
3898,1,0.6485976283785038
4201,1,0.6768244248302778
2417,0,0.008208635601255839
1828,1,0.9963135020441195
9241,1,0.16428743250758904
2991,0,0.10545382007184491
8221,1,0.9954620045091609
11702,1,0.1738915213775326
6954,0,0.5469788084155331
9260,0,1.3508221858214462e-09
1852,0,0.9772538414458415
12130,1,0.12435631156596742
9303,1,0.9865805115333147
7310,0,0.159839030460162
6461,0,0.9213533682507521
7733,1,0.010284691748262709
5814,1,0.9999987838826382
7892,0,0.015916753788050717
